epoch,categorical_accuracy,loss,precision,recall,val_categorical_accuracy,val_loss,val_precision,val_recall
0,0.3031249940395355,5.98584508895874,0.30290457606315613,0.22812500596046448,0.25,17438472.0,0.25,0.25
1,0.31562501192092896,2.3796803951263428,0.3385826647281647,0.13437500596046448,0.25,19766.7578125,0.25882354378700256,0.25
2,0.24062499403953552,2.0737497806549072,0.33673468232154846,0.10312499850988388,0.20454545319080353,2.8448305130004883,0.043478261679410934,0.011363636702299118
3,0.359375,1.7709277868270874,0.4144144058227539,0.14374999701976776,0.22727273404598236,1.6947048902511597,0.5384615659713745,0.07954545319080353
4,0.359375,1.5244545936584473,0.4845360815525055,0.14687499403953552,0.25,2.313852071762085,0.22972972691059113,0.1931818127632141
5,0.4000000059604645,1.530517816543579,0.4333333373069763,0.16249999403953552,0.125,2.3204431533813477,0.1265822798013687,0.11363636702299118
6,0.44062501192092896,1.516139268875122,0.529411792755127,0.28125,0.20454545319080353,2.107598304748535,0.2222222238779068,0.15909090638160706
7,0.4156250059604645,1.5318814516067505,0.5199999809265137,0.203125,0.28409090638160706,1.452224850654602,0.5,0.1931818127632141
8,0.43437498807907104,1.4886012077331543,0.5035461187362671,0.22187499701976776,0.2954545319080353,18.058048248291016,0.2926829159259796,0.13636364042758942
9,0.44062501192092896,1.4567111730575562,0.5436241626739502,0.25312501192092896,0.5340909361839294,4.715578556060791,0.5348837375640869,0.2613636255264282
10,0.484375,1.4596612453460693,0.545918345451355,0.3343749940395355,0.4204545319080353,1.4461959600448608,0.5106382966041565,0.27272728085517883
11,0.44999998807907104,1.4063431024551392,0.5178571343421936,0.2718749940395355,0.3636363744735718,1.4665038585662842,0.5666666626930237,0.1931818127632141
12,0.559374988079071,1.1549875736236572,0.6558139324188232,0.44062501192092896,0.4545454680919647,2.697150230407715,0.5636363625526428,0.35227271914482117
13,0.578125,1.131942868232727,0.6696035265922546,0.4749999940395355,0.40909090638160706,7.839534282684326,0.42465752363204956,0.35227271914482117
14,0.6499999761581421,1.0537307262420654,0.6958333253860474,0.5218750238418579,0.4318181872367859,1.8399962186813354,0.5081967115402222,0.35227271914482117
15,0.6312500238418579,1.008648157119751,0.716738224029541,0.5218750238418579,0.4204545319080353,7.920781135559082,0.46875,0.34090909361839294
16,0.643750011920929,0.949679970741272,0.6904761791229248,0.543749988079071,0.5681818127632141,14.56496810913086,0.6056337952613831,0.4886363744735718
17,0.596875011920929,0.9693590998649597,0.6808510422706604,0.5,0.39772728085517883,14.660094261169434,0.39726027846336365,0.3295454680919647
18,0.6499999761581421,0.8922645449638367,0.7115384340286255,0.578125,0.625,0.9852181077003479,0.7272727489471436,0.5454545617103577
